  0.18389858E+01  0.10079801E+02
  0.18608785E+01  0.10067112E+02
  0.18827712E+01  0.10054423E+02
  0.19046639E+01  0.10041867E+02
  0.19265566E+01  0.10029562E+02
  0.19484493E+01  0.10017622E+02
  0.19703419E+01  0.10006157E+02
  0.19922346E+01  0.99952780E+01
  0.20141273E+01  0.99851015E+01
  0.20360200E+01  0.99757455E+01
  0.20579127E+01  0.99673289E+01
  0.20798054E+01  0.99599684E+01
  0.21016981E+01  0.99537737E+01
  0.21235908E+01  0.99488431E+01
  0.21454834E+01  0.99452587E+01
  0.21673761E+01  0.99430823E+01
  0.21892688E+01  0.99423525E+01
  0.22110615E+01  0.99431275E+01
  0.22328542E+01  0.99454516E+01
  0.22546468E+01  0.99493214E+01
  0.22764395E+01  0.99547318E+01
  0.22982322E+01  0.99616752E+01
  0.23200249E+01  0.99701414E+01
  0.23418175E+01  0.99801183E+01
  0.23636102E+01  0.99915906E+01
  0.23854029E+01  0.10004541E+02
  0.24071955E+01  0.10018948E+02
  0.24289882E+01  0.10034790E+02
  0.24507809E+01  0.10052039E+02
  0.24725736E+01  0.10070667E+02
  0.24943662E+01  0.10090642E+02
  0.25161589E+01  0.10111926E+02
  0.25379516E+01  0.10134481E+02
  0.25597442E+01  0.10158261E+02
  0.25815369E+01  0.10183213E+02
  0.26033296E+01  0.10209271E+02
  0.26251223E+01  0.10236343E+02
  0.26469149E+01  0.10264257E+02
  0.26687076E+01  0.10292663E+02
  0.26905003E+01  0.10321263E+02
  0.27122929E+01  0.10350305E+02
  0.27340856E+01  0.10380070E+02
  0.27558783E+01  0.10410659E+02
  0.27776710E+01  0.10442089E+02
  0.27994636E+01  0.10474340E+02
  0.28212563E+01  0.10507362E+02
  0.28430490E+01  0.10541084E+02
  0.28648416E+01  0.10575410E+02
  0.28866343E+01  0.10610223E+02
  0.29084270E+01  0.10645385E+02
  0.29302197E+01  0.10680741E+02
  0.29520123E+01  0.10716118E+02
  0.29738050E+01  0.10751332E+02
  0.29955977E+01  0.10786192E+02
  0.30173903E+01  0.10820503E+02
  0.30391830E+01  0.10854072E+02
  0.30609757E+01  0.10886718E+02
  0.30827684E+01  0.10918276E+02
  0.31045610E+01  0.10948603E+02
  0.31263537E+01  0.10977593E+02
  0.31481464E+01  0.11004783E+02
  0.31699390E+01  0.11030050E+02
  0.31917317E+01  0.11053638E+02
  0.32135244E+01  0.11075425E+02
  0.32353171E+01  0.11092424E+02
  0.32571097E+01  0.11043109E+02
  0.32789024E+01  0.10992927E+02
  0.33006951E+01  0.10946160E+02
  0.33224877E+01  0.10902830E+02
  0.33442804E+01  0.10862885E+02
  0.33660731E+01  0.10826250E+02
  0.33878658E+01  0.10792841E+02
  0.34096584E+01  0.10762567E+02
  0.34314511E+01  0.10735337E+02
  0.34532438E+01  0.10711062E+02
  0.34750364E+01  0.10689664E+02
  0.34968291E+01  0.10671068E+02
  0.35186218E+01  0.10655216E+02
  0.35404145E+01  0.10642056E+02
  0.35622071E+01  0.10631550E+02
  0.35839998E+01  0.10623669E+02
  0.36057925E+01  0.10618390E+02
  0.36275851E+01  0.10615695E+02
  0.36493778E+01  0.10615562E+02
  0.36711705E+01  0.10617970E+02
  0.36929632E+01  0.10622882E+02
  0.37147558E+01  0.10630250E+02
  0.37365485E+01  0.10640007E+02
  0.37583412E+01  0.10652062E+02
  0.37801338E+01  0.10666301E+02
  0.38019265E+01  0.10682579E+02
  0.38237192E+01  0.10700726E+02
  0.38455119E+01  0.10720543E+02
  0.38673045E+01  0.10741805E+02
  0.38890972E+01  0.10764263E+02
  0.39108899E+01  0.10787648E+02
  0.39326825E+01  0.10811673E+02
  0.39544752E+01  0.10836039E+02
  0.39762679E+01  0.10860436E+02
  0.39980606E+01  0.10884550E+02
  0.40198532E+01  0.10908062E+02
  0.40416459E+01  0.10930657E+02
  0.40634386E+01  0.10952015E+02
  0.40852312E+01  0.10971825E+02
  0.41071239E+01  0.10956140E+02
  0.41290166E+01  0.10942125E+02
  0.41509093E+01  0.10929916E+02
  0.41728020E+01  0.10919620E+02
  0.41946947E+01  0.10911310E+02
  0.42165874E+01  0.10901117E+02
  0.42384801E+01  0.10876395E+02
  0.42603727E+01  0.10848329E+02
  0.42822654E+01  0.10817126E+02
  0.43041581E+01  0.10782986E+02
  0.43260508E+01  0.10746117E+02
  0.43479435E+01  0.10706734E+02
  0.43698362E+01  0.10665058E+02
  0.43917289E+01  0.10621310E+02
  0.44136216E+01  0.10575715E+02
  0.44355143E+01  0.10528496E+02
  0.44574069E+01  0.10479876E+02
  0.44792996E+01  0.10430075E+02
  0.45011923E+01  0.10379314E+02
  0.45230850E+01  0.10327808E+02
  0.45449777E+01  0.10275772E+02
  0.45668704E+01  0.10223414E+02
  0.45887631E+01  0.10170941E+02
  0.46106558E+01  0.10118553E+02
  0.46325484E+01  0.10066449E+02
  0.46544411E+01  0.10014817E+02
  0.46763338E+01  0.99638424E+01
  0.46982265E+01  0.99137031E+01
  0.47201192E+01  0.98645697E+01
  0.47420119E+01  0.98166054E+01
  0.47639046E+01  0.97699660E+01
  0.47857973E+01  0.97247993E+01
  0.48076900E+01  0.96812456E+01
  0.48295826E+01  0.96394376E+01
  0.48514753E+01  0.95995007E+01
  0.48733680E+01  0.95615529E+01
  0.48952607E+01  0.95257054E+01
  0.49171534E+01  0.94920629E+01
  0.49390461E+01  0.94607234E+01
  0.49609388E+01  0.94317785E+01
  0.49828315E+01  0.94053137E+01
  0.50047241E+01  0.93814079E+01
  0.50266168E+01  0.93601335E+01
  0.50485095E+01  0.93415561E+01
  0.50704022E+01  0.93257337E+01
  0.50922949E+01  0.93127168E+01
  0.51141876E+01  0.93025477E+01
  0.51360803E+01  0.92952597E+01
  0.51579730E+01  0.92908770E+01
  0.51798657E+01  0.92894145E+01
  0.52016691E+01  0.92881976E+01
  0.52234726E+01  0.92845268E+01
  0.52452761E+01  0.92783420E+01
  0.52670796E+01  0.92695421E+01
  0.52888830E+01  0.92579838E+01
  0.53106865E+01  0.92434804E+01
  0.53324900E+01  0.92258015E+01
  0.53542935E+01  0.92046735E+01
  0.53760969E+01  0.91797829E+01
  0.53979004E+01  0.91507815E+01
  0.54197039E+01  0.91172963E+01
  0.54415074E+01  0.90789437E+01
  0.54633109E+01  0.90353484E+01
  0.54851143E+01  0.89861660E+01
  0.55069178E+01  0.89311098E+01
  0.55287213E+01  0.88699766E+01
  0.55505248E+01  0.88026709E+01
  0.55723282E+01  0.87292222E+01
  0.55941317E+01  0.86497933E+01
  0.56159352E+01  0.85646770E+01
  0.56377387E+01  0.84742813E+01
  0.56595421E+01  0.83791061E+01
  0.56813456E+01  0.82797123E+01
  0.57031491E+01  0.81766900E+01
  0.57249526E+01  0.80706284E+01
  0.57467560E+01  0.79620905E+01
  0.57685595E+01  0.78515943E+01
  0.57903630E+01  0.77396020E+01
  0.58121665E+01  0.76265158E+01
  0.58339700E+01  0.75126801E+01
  0.58557734E+01  0.73983873E+01
  0.58775769E+01  0.72838879E+01
  0.58993804E+01  0.71694008E+01
  0.59211839E+01  0.70551251E+01
  0.59429873E+01  0.69412499E+01
  0.59647908E+01  0.68279629E+01
  0.59865943E+01  0.67154580E+01
  0.60083978E+01  0.66039383E+01
  0.60302012E+01  0.64936193E+01
  0.60520047E+01  0.63847276E+01
  0.60738082E+01  0.62774994E+01
  0.60956117E+01  0.61721763E+01
  0.61174151E+01  0.60690004E+01
  0.61392186E+01  0.59682094E+01
  0.61610221E+01  0.58700303E+01
  0.61828256E+01  0.57746749E+01
  0.62046291E+01  0.56823346E+01
  0.62264325E+01  0.55931776E+01
  0.62482360E+01  0.55073464E+01
  0.62700395E+01  0.54249571E+01
  0.62918430E+01  0.53460997E+01
  0.63136464E+01  0.52708403E+01
  0.63354499E+01  0.51992241E+01
  0.63572534E+01  0.51312787E+01
  0.63790569E+01  0.50670192E+01
  0.64008603E+01  0.50064523E+01
  0.64226638E+01  0.49495811E+01
  0.64444673E+01  0.48964095E+01
  0.64662708E+01  0.48469452E+01
  0.64880742E+01  0.48012029E+01
  0.65098777E+01  0.47592057E+01
  0.65316812E+01  0.47209858E+01
  0.65534847E+01  0.46865839E+01
  0.65752882E+01  0.46560479E+01
  0.65970916E+01  0.46294308E+01
  0.66188951E+01  0.46067877E+01
  0.66406986E+01  0.45881727E+01
  0.66625021E+01  0.45736357E+01
  0.66843055E+01  0.45632192E+01
  0.67061090E+01  0.45569557E+01
  0.67279125E+01  0.45548655E+01
  0.67498052E+01  0.45569179E+01
  0.67716979E+01  0.45630727E+01
  0.67935906E+01  0.45733228E+01
  0.68154832E+01  0.45876568E+01
  0.68373759E+01  0.46060590E+01
  0.68592686E+01  0.46285099E+01
  0.68811613E+01  0.46549868E+01
  0.69030540E+01  0.46854642E+01
  0.69249467E+01  0.47199145E+01
  0.69468394E+01  0.47583087E+01
  0.69687321E+01  0.48006170E+01
  0.69906247E+01  0.48468094E+01
  0.70125174E+01  0.48968558E+01
  0.70344101E+01  0.49507270E+01
  0.70563028E+01  0.50083944E+01
  0.70781955E+01  0.50698301E+01
  0.71000882E+01  0.51350070E+01
  0.71219809E+01  0.52038980E+01
  0.71438736E+01  0.52764758E+01
  0.71657663E+01  0.53527121E+01
  0.71876589E+01  0.54325764E+01
  0.72095516E+01  0.55160352E+01
  0.72314443E+01  0.56030498E+01
  0.72533370E+01  0.56935753E+01
  0.72752297E+01  0.57875582E+01
  0.72971224E+01  0.58849344E+01
  0.73190151E+01  0.59856263E+01
  0.73409078E+01  0.60895410E+01
  0.73628004E+01  0.61965675E+01
  0.73846931E+01  0.63065744E+01
  0.74065858E+01  0.64194081E+01
  0.74284785E+01  0.65348913E+01
  0.74503712E+01  0.66528218E+01
  0.74722639E+01  0.67729723E+01
  0.74941566E+01  0.68950903E+01
  0.75160493E+01  0.70188992E+01
  0.75379420E+01  0.71440993E+01
  0.75598346E+01  0.72703703E+01
  0.75817273E+01  0.73973732E+01
  0.76036200E+01  0.75247539E+01
  0.76255127E+01  0.76521467E+01
  0.76474054E+01  0.77791785E+01
  0.76692981E+01  0.79054739E+01
  0.76911908E+01  0.80306605E+01
  0.77130835E+01  0.81543744E+01
  0.77349761E+01  0.82762670E+01
  0.77568688E+01  0.83960096E+01
  0.77787615E+01  0.85132996E+01
  0.78006542E+01  0.86278635E+01
  0.78225469E+01  0.87394600E+01
  0.78444396E+01  0.88478794E+01
  0.78663323E+01  0.89529418E+01
  0.78882250E+01  0.90544926E+01
  0.79101177E+01  0.91523961E+01
  0.79320103E+01  0.92465276E+01
  0.79539030E+01  0.93367659E+01
  0.79757957E+01  0.94229854E+01
  0.79976884E+01  0.95050509E+01
  0.80195811E+01  0.95828143E+01
  0.80414738E+01  0.96561149E+01
  0.80633665E+01  0.97247828E+01
  0.80852592E+01  0.97886457E+01
  0.81071518E+01  0.98475380E+01
  0.81290445E+01  0.99013116E+01
  0.81509372E+01  0.99498482E+01
  0.81728299E+01  0.99930697E+01
  0.81947226E+01  0.10030949E+02
  0.82166153E+01  0.10063517E+02
  0.82385080E+01  0.10090869E+02
  0.82604007E+01  0.10113162E+02
  0.82822934E+01  0.10130621E+02
  0.83041860E+01  0.10143524E+02
  0.83260787E+01  0.10152203E+02
  0.83479714E+01  0.10157030E+02
  0.83698641E+01  0.10158404E+02
  0.83917568E+01  0.10156743E+02
  0.84136495E+01  0.10152466E+02
  0.84355422E+01  0.10145985E+02
  0.84574349E+01  0.10137692E+02
  0.84793275E+01  0.10127951E+02
  0.85012202E+01  0.10117094E+02
  0.85231129E+01  0.10105413E+02
  0.85450056E+01  0.10093162E+02
  0.85668983E+01  0.10080560E+02
  0.85887910E+01  0.10067792E+02
  0.86106837E+01  0.10055016E+02
  0.86325764E+01  0.10042371E+02
  0.86544691E+01  0.10029979E+02
  0.86763617E+01  0.10017958E+02
  0.86982544E+01  0.10006419E+02
  0.87201471E+01  0.99954776E+01
  0.87420398E+01  0.99852487E+01
  0.87639325E+01  0.99758502E+01
  0.87858252E+01  0.99674005E+01
  0.88077179E+01  0.99600148E+01
  0.88296106E+01  0.99538017E+01
  0.88515032E+01  0.99488581E+01
  0.88733959E+01  0.99452651E+01
  0.88952886E+01  0.99430839E+01
  0.89171813E+01  0.99423525E+01
  0.89389848E+01  0.99431359E+01
  0.89607883E+01  0.99454837E+01
  0.89825917E+01  0.99493887E+01
  0.90043952E+01  0.99548390E+01
  0.90261987E+01  0.99618177E+01
  0.90480022E+01  0.99703028E+01
  0.90698056E+01  0.99802682E+01
  0.90916091E+01  0.99916841E+01
  0.91134126E+01  0.10004518E+02
  0.91352161E+01  0.10018739E+02
  0.91570196E+01  0.10034316E+02
  0.91788230E+01  0.10051225E+02
  0.92006265E+01  0.10069449E+02
  0.92224300E+01  0.10088982E+02
  0.92442335E+01  0.10109830E+02
  0.92660369E+01  0.10132010E+02
  0.92878404E+01  0.10155552E+02
  0.93096439E+01  0.10180490E+02
  0.93314474E+01  0.10206850E+02
  0.93532508E+01  0.10234576E+02
  0.93750543E+01  0.10262775E+02
  0.93968578E+01  0.10287468E+02
  0.94186613E+01  0.10309826E+02
  0.94404647E+01  0.10330908E+02
  0.94622682E+01  0.10350554E+02
  0.94840717E+01  0.10368459E+02
  0.95058752E+01  0.10384279E+02
  0.95276787E+01  0.10397650E+02
  0.95494821E+01  0.10408206E+02
  0.95712856E+01  0.10415585E+02
  0.95930891E+01  0.10419447E+02
  0.96148926E+01  0.10419489E+02
  0.96366960E+01  0.10415459E+02
  0.96584995E+01  0.10407172E+02
  0.96803030E+01  0.10394528E+02
  0.97021065E+01  0.10377517E+02
  0.97239099E+01  0.10356225E+02
  0.97457134E+01  0.10330837E+02
  0.97675169E+01  0.10301622E+02
  0.97893204E+01  0.10268929E+02
  0.98111238E+01  0.10233162E+02
  0.98329273E+01  0.10194768E+02
  0.98547308E+01  0.10154213E+02
  0.98765343E+01  0.10111966E+02
  0.98983378E+01  0.10068481E+02
  0.99201412E+01  0.10024185E+02
  0.99419447E+01  0.99794708E+01
  0.99637482E+01  0.99346858E+01
  0.99855517E+01  0.98901348E+01
  0.10007355E+02  0.98460774E+01
  0.10029159E+02  0.98027319E+01
  0.10050962E+02  0.97602803E+01
  0.10072766E+02  0.97188739E+01
  0.10094569E+02  0.96786411E+01
  0.10116373E+02  0.96396945E+01
  0.10138176E+02  0.96021382E+01
  0.10159979E+02  0.95660740E+01
  0.10181783E+02  0.95316072E+01
  0.10203586E+02  0.94988504E+01
  0.10225390E+02  0.94679263E+01
  0.10247193E+02  0.94389682E+01
  0.10268997E+02  0.94121193E+01
  0.10290800E+02  0.93875307E+01
  0.10312604E+02  0.93653575E+01
  0.10334407E+02  0.93457545E+01
  0.10356211E+02  0.93288710E+01
  0.10378014E+02  0.93148454E+01
  0.10399818E+02  0.93037994E+01
  0.10421621E+02  0.92958336E+01
  0.10443425E+02  0.92910232E+01
  0.10465228E+02  0.92894145E+01
  0.10487032E+02  0.92881886E+01
  0.10508835E+02  0.92844917E+01
  0.10530639E+02  0.92782662E+01
  0.10552442E+02  0.92694149E+01
  0.10574246E+02  0.92577995E+01
  0.10596049E+02  0.92432391E+01
  0.10617852E+02  0.92255093E+01
  0.10639656E+02  0.92043421E+01
  0.10661459E+02  0.91794285E+01
  0.10683263E+02  0.91504236E+01
  0.10705066E+02  0.91169557E+01
  0.10726870E+02  0.90786405E+01
  0.10748673E+02  0.90350989E+01
  0.10770477E+02  0.89859812E+01
  0.10792280E+02  0.89309923E+01
  0.10814084E+02  0.88699195E+01
  0.10835887E+02  0.88026566E+01
  0.10857691E+02  0.87292228E+01
  0.10879494E+02  0.86497716E+01
  0.10901298E+02  0.85645889E+01
  0.10923101E+02  0.84740798E+01
  0.10944905E+02  0.83787448E+01
  0.10966708E+02  0.82791509E+01
  0.10988512E+02  0.81758986E+01
  0.11010315E+02  0.80695921E+01
  0.11032119E+02  0.79608127E+01
  0.11053922E+02  0.78500993E+01
  0.11075725E+02  0.77379356E+01
  0.11097529E+02  0.76247450E+01
  0.11119332E+02  0.75108902E+01
  0.11141136E+02  0.73966785E+01
  0.11162939E+02  0.72823699E+01
  0.11184743E+02  0.71681869E+01
  0.11206546E+02  0.70543247E+01
  0.11228350E+02  0.69409618E+01
  0.11250153E+02  0.68282687E+01
  0.11271957E+02  0.67164157E+01
  0.11293760E+02  0.66055777E+01
  0.11315564E+02  0.64959383E+01
  0.11337367E+02  0.63876910E+01
  0.11359171E+02  0.62810388E+01
  0.11380974E+02  0.61761928E+01
  0.11402778E+02  0.60733687E+01
  0.11424581E+02  0.59727832E+01
  0.11446385E+02  0.58746498E+01
  0.11468188E+02  0.57791743E+01
  0.11489992E+02  0.56865511E+01
  0.11511795E+02  0.55969593E+01
  0.11533598E+02  0.55105602E+01
  0.11555402E+02  0.54274956E+01
  0.11577205E+02  0.53478866E+01
  0.11599009E+02  0.52718343E+01
  0.11620812E+02  0.51994201E+01
  0.11642616E+02  0.51307081E+01
  0.11664419E+02  0.50657474E+01
  0.11686223E+02  0.50045744E+01
  0.11708026E+02  0.49472163E+01
  0.11729830E+02  0.48936936E+01
  0.11751633E+02  0.48440230E+01
  0.11773437E+02  0.47982195E+01
  0.11795240E+02  0.47562984E+01
  0.11817044E+02  0.47182759E+01
  0.11838847E+02  0.46841707E+01
  0.11860651E+02  0.46540031E+01
  0.11882454E+02  0.46277950E+01
  0.11904258E+02  0.46055692E+01
  0.11926061E+02  0.45873477E+01
  0.11947865E+02  0.45731512E+01
  0.11969668E+02  0.45629972E+01
  0.11991472E+02  0.45568992E+01
  0.12013275E+02  0.45548655E+01
  0.12035068E+02  0.45569097E+01
  0.12056860E+02  0.45630376E+01
  0.12078653E+02  0.45732350E+01
  0.12100446E+02  0.45874790E+01
  0.12122238E+02  0.46057391E+01
  0.12144031E+02  0.46279784E+01
  0.12165824E+02  0.46541554E+01
  0.12187616E+02  0.46842256E+01
  0.12209409E+02  0.47181439E+01
  0.12231202E+02  0.47558658E+01
  0.12252994E+02  0.47973495E+01
  0.12274787E+02  0.48425576E+01
  0.12296580E+02  0.48914577E+01
  0.12318372E+02  0.49440232E+01
  0.12340165E+02  0.50002337E+01
  0.12361958E+02  0.50600741E+01
  0.12383750E+02  0.51235338E+01
  0.12405543E+02  0.51906054E+01
  0.12427336E+02  0.52612821E+01
  0.12449128E+02  0.53355561E+01
  0.12470921E+02  0.54134156E+01
  0.12492714E+02  0.54948427E+01
  0.12514506E+02  0.55798103E+01
  0.12536299E+02  0.56682803E+01
  0.12558092E+02  0.57602016E+01
  0.12579884E+02  0.58555081E+01
  0.12601677E+02  0.59541182E+01
  0.12623470E+02  0.60559335E+01
  0.12645262E+02  0.61608388E+01
  0.12667055E+02  0.62687024E+01
  0.12688848E+02  0.63793768E+01
  0.12710640E+02  0.64926995E+01
  0.12732433E+02  0.66084944E+01
  0.12754226E+02  0.67265738E+01
  0.12776018E+02  0.68467404E+01
  0.12797811E+02  0.69687893E+01
  0.12819604E+02  0.70925106E+01
  0.12841396E+02  0.72176922E+01
  0.12863189E+02  0.73441220E+01
  0.12884982E+02  0.74715905E+01
  0.12906775E+02  0.75998931E+01
  0.12928567E+02  0.77288316E+01
  0.12950360E+02  0.78582158E+01
  0.12972153E+02  0.79878635E+01
  0.12993945E+02  0.81176009E+01
  0.13015738E+02  0.82472608E+01
  0.13037531E+02  0.83766815E+01
  0.13059323E+02  0.85057031E+01
  0.13081116E+02  0.86341651E+01
  0.13102909E+02  0.87619020E+01
  0.13124701E+02  0.88887392E+01
  0.13146494E+02  0.90144895E+01
  0.13168287E+02  0.91389488E+01
  0.13190079E+02  0.92618932E+01
  0.13211872E+02  0.93830770E+01
  0.13233665E+02  0.95022311E+01
  0.13255457E+02  0.96190634E+01
  0.13277250E+02  0.97332601E+01
  0.13299043E+02  0.98444885E+01
  0.13320835E+02  0.99524017E+01
  0.13342628E+02  0.10056644E+02
  0.13364421E+02  0.10156858E+02
  0.13386213E+02  0.10252692E+02
  0.13408006E+02  0.10343810E+02
  0.13429799E+02  0.10429897E+02
  0.13451591E+02  0.10510672E+02
  0.13473384E+02  0.10585892E+02
  0.13495177E+02  0.10655360E+02
  0.13516969E+02  0.10718932E+02
  0.13538762E+02  0.10776517E+02
  0.13560555E+02  0.10828079E+02
  0.13582347E+02  0.10873623E+02
  0.13604140E+02  0.10911511E+02
  0.13625933E+02  0.10909872E+02
  0.13647725E+02  0.10908628E+02
  0.13669518E+02  0.10908613E+02
  0.13691311E+02  0.10909782E+02
  0.13713103E+02  0.10912077E+02
  0.13734896E+02  0.10915433E+02
  0.13756689E+02  0.10919781E+02
  0.13778481E+02  0.10925048E+02
  0.13800274E+02  0.10931160E+02
  0.13822067E+02  0.10938042E+02
  0.13843859E+02  0.10945621E+02
  0.13865652E+02  0.10953824E+02
  0.13887445E+02  0.10962581E+02
  0.13909237E+02  0.10971825E+02
  0.13931130E+02  0.10956142E+02
  0.13953023E+02  0.10942127E+02
  0.13974915E+02  0.10929917E+02
  0.13996808E+02  0.10919621E+02
  0.14018701E+02  0.10911308E+02
  0.14040594E+02  0.10901109E+02
  0.14062486E+02  0.10876397E+02
  0.14084379E+02  0.10848338E+02
  0.14106272E+02  0.10817145E+02
  0.14128164E+02  0.10783018E+02
  0.14150057E+02  0.10746166E+02
  0.14171950E+02  0.10706803E+02
  0.14193842E+02  0.10665149E+02
  0.14215735E+02  0.10621426E+02
  0.14237628E+02  0.10575855E+02
  0.14259520E+02  0.10528658E+02
  0.14281413E+02  0.10480057E+02
  0.14303306E+02  0.10430269E+02
  0.14325198E+02  0.10379513E+02
  0.14347091E+02  0.10328002E+02
  0.14368984E+02  0.10275950E+02
  0.14390877E+02  0.10223564E+02
  0.14412769E+02  0.10171052E+02
  0.14434662E+02  0.10118614E+02
  0.14456555E+02  0.10066449E+02
  0.14478447E+02  0.10014748E+02
  0.14500340E+02  0.99636990E+01
  0.14522233E+02  0.99134823E+01
  0.14544125E+02  0.98642718E+01
  0.14566018E+02  0.98162339E+01
  0.14587911E+02  0.97695274E+01
  0.14609803E+02  0.97243030E+01
  0.14631696E+02  0.96807036E+01
  0.14653589E+02  0.96388634E+01
  0.14675481E+02  0.95989091E+01
  0.14697374E+02  0.95609591E+01
  0.14719267E+02  0.95251244E+01
  0.14741160E+02  0.94915087E+01
  0.14763052E+02  0.94602085E+01
  0.14784945E+02  0.94313133E+01
  0.14806838E+02  0.94049061E+01
  0.14828730E+02  0.93810629E+01
  0.14850623E+02  0.93598532E+01
  0.14872516E+02  0.93413393E+01
  0.14894408E+02  0.93255766E+01
  0.14916301E+02  0.93126128E+01
  0.14938194E+02  0.93024876E+01
  0.14960086E+02  0.92952325E+01
  0.14981979E+02  0.92908702E+01
  0.15003872E+02  0.92894145E+01
  
  0.00000000E+00  0.12351466E+02
  0.21892688E-01  0.12351359E+02
  0.43785377E-01  0.12351041E+02
  0.65678065E-01  0.12350518E+02
  0.87570753E-01  0.12349801E+02
  0.10946344E+00  0.12348905E+02
  0.13135613E+00  0.12347850E+02
  0.15324882E+00  0.12346658E+02
  0.17514151E+00  0.12345358E+02
  0.19703419E+00  0.12343981E+02
  0.21892688E+00  0.12342563E+02
  0.24081957E+00  0.12341143E+02
  0.26271226E+00  0.12339762E+02
  0.28460495E+00  0.12338465E+02
  0.30649764E+00  0.12337299E+02
  0.32839032E+00  0.12336309E+02
  0.35028301E+00  0.12335545E+02
  0.37217570E+00  0.12335052E+02
  0.39406839E+00  0.12334876E+02
  0.41596108E+00  0.12335062E+02
  0.43785377E+00  0.12335650E+02
  0.45974645E+00  0.12336680E+02
  0.48163914E+00  0.12338187E+02
  0.50353183E+00  0.12340203E+02
  0.52542452E+00  0.12342758E+02
  0.54731721E+00  0.12345880E+02
  0.56920989E+00  0.12349594E+02
  0.59110258E+00  0.12353928E+02
  0.61299527E+00  0.12358907E+02
  0.63488796E+00  0.12364559E+02
  0.65678065E+00  0.12370916E+02
  0.67867334E+00  0.12378012E+02
  0.70056602E+00  0.12385887E+02
  0.72245871E+00  0.12394585E+02
  0.74435140E+00  0.12404157E+02
  0.76624409E+00  0.12414659E+02
  0.78813678E+00  0.12426152E+02
  0.81002947E+00  0.12438702E+02
  0.83192215E+00  0.12452377E+02
  0.85381484E+00  0.12467248E+02
  0.87570753E+00  0.12483385E+02
  0.89760022E+00  0.12500857E+02
  0.91949291E+00  0.12519715E+02
  0.94138559E+00  0.12529274E+02
  0.96327828E+00  0.12464122E+02
  0.98517097E+00  0.12398303E+02
  0.10070637E+01  0.12331959E+02
  0.10289563E+01  0.12265000E+02
